,Season,No. in series,Company,Deal,Industry,Entrepreneur Gender,ASK,Unnamed: 7,Unnamed: 8,DEAL,Unnamed: 10,Unnamed: 11,Royalty Deal?,Barbara,Mark,Lori,Robert Herjavec,Daymond,Kevin,Guest,# Sharks,$ per shark,Details / Notes,Description,url1,url2,url3,url4,url5,company_lower
432,6.0,13.0,Coffee Meets Bagel,No,Software / Tech,Female,,,,,,,,,,,,,,,0.0,,,"The Kang sisters, Aram, Da Woon, and Soo, pitch Coffee Meets Bagel, their dating app that leverages people’s Facebook friends, in Shark Tank episode 611.",http://sharktankblog.com/business/coffee-meets-bagel/,http://abc7.com/business/coffee-meets-bagel-creators-turn-down-$30m-offer-on-shark-tank/473994/,http://heavy.com/entertainment/2015/01/coffee-meets-bagel-dating-app-shark-tank-products-season-6-january-9-episode/,http://sharktanksuccess.blogspot.com/2014/12/coffee-meets-bagel.html,http://www.business2community.com/entertainment/shark-tank-coffee-meets-bagel-fails-please-investors-palates-01120829,coffeemeetsbagel
433,6.0,14.0,Evrewares,Yes,Fashion / Beauty,Female,,,,"$200,000 ",100%,"$200,000 ",,,1,,,,,,1.0,"$200,000 ",,"Mark Cuban did something no one had ever done on ""Shark Tank"" before: On the show, he made a deal not to invest in a company, but to buy it outright.",http://www.businessinsider.com/mark-cuban-shark-tank-evrewares-deal-never-went-through-2015-1,http://heavy.com/entertainment/2015/05/evrewares-fabric-stickers-shark-tank-products-episodes-deals-mark/,http://abc.go.com/shows/shark-tank/video/vdka0_yedsdc8w,http://www.inquisitr.com/2112381/sticky-ties-entrepreneurs-turned-down-mark-cubans-shark-tank-buyout-of-their-company-evrewares/,http://sharktankblog.com/business/evrewares/,evrewares
434,6.0,14.0,Bottle Bright,Yes,Lifestyle / Home,Male,,,,"$75,000 ",33%,"$227,273 ",,,,1,,,,,1.0,"$75,000 ",,"With your purchase, Clean Ethics gives the same amount of Bottle Bright to people in vital need of clean water containers. Buy clean. Give clean.",http://www.cleanethics.com/,http://heavy.com/entertainment/2015/05/bottle-bright-shark-tank-products-episodes-deals-lori-may-22-rerun/,http://sharktankblog.com/business/bottle-bright/,http://sharktanksuccess.blogspot.com/2015/01/bottle-bright-cleaner.html,http://www.business2community.com/entertainment/shark-tank-lori-greiner-gets-bottle-bright-75k-01124305,bottlebright
435,6.0,14.0,Scratch & Grain Baking Co,Yes,Food and Beverage,Female,,,,"$150,000 ",20%,"$750,000 ",,1,,,,,,,1.0,"$150,000 ",Done as a line of credit,"SHARK TANK 5-Pack: Favorite Five! Chocolate Chip, Classic Sugar, Oatmeal Raisin, GF Chocolate Truffle, GF Snicker Doodle $39.95",http://www.scratchandgrain.com/,http://sharktankblog.com/business/scratch-and-grain-baking-company/,http://www.scratchandgrain.com/collections/shark-tank-specials,http://www.businessinsider.com/scratch-and-grain-on-shark-tank-2015-1,http://www.productsofsharktank.com/product/scratch-and-grain-baking-company/,scratch&grainbakingco
436,6.0,14.0,Vestpakz,No,Children / Education,Male,,,,,,,,,,,,,,,0.0,,,"The Vestpakz Vest is one of the most interesting products ever seen on the Shark Tank on a number of levels. First off, the Vest Pack/ Backpack is not a brand new ...",http://sharktanksuccess.blogspot.com/2015/01/vestpakz.html,http://heavy.com/entertainment/2015/05/vestpakz-backpack-shark-tank-products-episodes-may-22-rerun/,http://www.bustle.com/articles/58139-where-to-buy-shark-tanks-vestpakz-support-a-business-years-in-the-making,http://www.business2community.com/entertainment/shark-tank-vestpakz-carry-weight-investors-01124369,http://emptylighthouse.com/shark-tank-recap-vestpakz-bottle-bright-scratch-grain-baking-company-evrewares-2069298639,vestpakz
437,6.0,15.0,TurboPUP,Yes,Pet Products,Mixed Team,,,,"$100,000 ",35%,"$285,714 ",,,,,,1,,,1.0,"$100,000 ",,"TurboPUP, Sale, Turbo pup, Shark Tank, ... Your pup will love TURBOPUP: GUARANTEED! Grain-Free, All Natural, Made in the USA, Veteran-owned",http://www.turbopup.com/,http://cascadebusnews.com/turbopup-appear-shark-tank/,http://www.inquisitr.com/2771099/turbopup-riding-high-after-shark-tank-investment-from-daymond-john/,http://abc.go.com/shows/shark-tank/video/VDKA0_46h4k1as,http://www.business2community.com/entertainment/shark-tank-turbopup-01128327,turbopup
438,6.0,15.0,Lumio,Yes,Lifestyle / Home,Male,,,,"$350,000 ",10%,"$3,500,000 ",,,,,1.0,,,,1.0,"$350,000 ",,"With any given pitch, the ""Shark Tank"" investors are looking for a personality they trust, a product they can add value to, and an opportunity to make a ...",http://www.businessinsider.com/lumio-on-shark-tank-2015-1,http://www.hellolumio.com/,http://www.inc.com/graham-winfrey/why-all-five-shark-tank-hosts-wanted-a-piece-of-lumio.html,http://sharktanksuccess.blogspot.com/2015/01/lumio-book-light.html,http://www.youtube.com/watch?v=kwz1cfN6c0Q,lumio
439,6.0,15.0,Bello Verde,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,,At Bello Verde we pride ourselves on our focus to deliver the perfect fit for your body through our comprehensive 30-Point Fit Profile.,http://belloverde.com/,http://abc.go.com/shows/shark-tank/news/updates/20150116-bello-verde-pitch-gets-ugly,http://sharktanksuccess.blogspot.com/2015/01/bello-verde-custom-made-suits.html,http://heavy.com/entertainment/2015/01/bello-verde-suits-custom-shark-tank-products-season-6-january-16-episode/,http://www.business2community.com/entertainment/shark-tank-bello-verde-astor-black-dont-suit-sharks-01128338,belloverde
440,6.0,15.0,Napwell,No,Lifestyle / Home,Male,,,,,,,,,,,,,,,0.0,,,"Napwell, a nap mask that eliminates sleep inertia, entered the ""Shark Tank"" on January 16. Heavy interviewed co-founder Neil Joglekar.",http://heavy.com/entertainment/2015/01/napwell-nap-mask-sleep-shark-tank-products-season-6-january-16-episode/,http://abc.go.com/shows/shark-tank/video/VDKA0_x0jys1a8,http://abc.go.com/shows/shark-tank/episode-guide/season-06/615-week-14-lumio-napwell-turbopup-bello-verde,http://sharktanksuccess.blogspot.com/2015/01/napwell-sleep-mask.html,http://medcitynews.com/2015/01/shark-tank-crushes-napwell-sleep-solution-one-wants/,napwell
441,6.0,16.0,GreenBox,Yes,Food and Beverage,Mixed Team,,,,"$300,000 ",10%,"$3,000,000 ",,,,,,,1,,1.0,"$300,000 ",,"GreenBox, pizza boxes that transform into plates and a storage unit for leftovers, entered the 'Shark Tank.' Heavy interviewed its president, Jen Wright.",http://heavy.com/entertainment/2015/01/greenbox-pizza-shark-tank-products-season-6-january-30-episode/,http://www.youtube.com/watch?v=wPZaRZdUhCY,http://sharktanksuccess.blogspot.com/2015/01/green-box-pizza-box.html,http://abc.go.com/shows/shark-tank/video/vdka0_tjjh6nwe,http://sharktankblog.com/business/greenbox/,greenbox
442,6.0,16.0,Phonesoap,Yes,Software / Tech,Male,,,,"$300,000 ",10%,"$3,000,000 ",,,,1,,,,,1.0,"$300,000 ",,PHONESOAP IN HEALTHCARE Keeping Infection Rates Down. FREE SHIPPING View Our Free Shipping Offers & Buy Now. SEE PHONESOAP IN ACTION View Our Videos. FUN FACTS,https://www.phonesoap.com/,http://heavy.com/entertainment/2015/01/phonesoap-cell-phone-smartphone-cleaner-charger-sanitizer-germs-shark-tank-products-season-6/,http://abc.go.com/shows/shark-tank/episode-guide/season-6/16-week-15-victorias-kitchen-green-box-tycoon-real-estate-phonesoap,http://www.deseretnews.com/article/865621783/BYU-grads-PhoneSoap-creators-who-appeared-on-Shark-Tank-offer-4-tips-for-aspiring-entrepreneurs.html?pg=all,http://www.ksl.com/?nid=1012&sid=33297562,phonesoap
443,6.0,16.0,Victoria's Kitchen,No,Food and Beverage,Mixed Team,,,,,,,,,,,,,,,0.0,,,"Inspired by traditional and artisanal recipes from Europe, Victoria's Kitchen's specialty beverages have the perfect combination of delicate yet tasty flavors.",http://www.drinkvictoriaskitchen.com/,http://heavy.com/entertainment/2015/01/victorias-kitchen-almond-water-shark-tank-products-season-6-january-30-episode/,http://sharktankblog.com/business/victorias-kitchen/,http://abc.go.com/shows/shark-tank/episode-guide/season-6/16-week-15-victorias-kitchen-green-box-tycoon-real-estate-phonesoap,http://www.productsofsharktank.com/product/victorias-kitchen-almond-water/,victoria'skitchen
444,6.0,16.0,Tycoon Real Estate,No,Software / Tech,Mixed Team,,,,,,,,,,,,,,,0.0,,,"Welcome to the Shark Tank Success Blog, the #1 Fan Site for the Best Business Reality TV Show in History. The Sharks, who are all very wealthy with proven records ...",http://sharktanksuccess.blogspot.com/2015/01/tycoon-real-estate.html,http://heavy.com/entertainment/2015/01/tycoon-real-estate-shark-tank-mark-cuban/,http://abc.go.com/shows/shark-tank/video/vdka0_nbggkmbg,http://www.crowdfundinsider.com/2015/02/62033-sharktank-hammers-aspiring-real-estate-crowdfunding-site-kevin-oleary-says-i-smell-jail-time-video/,http://sharktankblog.com/real-estate-crowdfunding-tycoon-re/,tycoonrealestate
445,6.0,17.0,Fresh Patch,Yes,Pet Products,Mixed Team,,,,"$150,000 ",20%,"$750,000 ",,1,1,,,,,,2.0,"$75,000 ",,"News & Updates. Sign up to get the latest on sales, new releases and more …",https://www.freshpatch.com/pages/shark-tank,https://www.freshpatch.com/,http://sharktanksuccess.blogspot.com/2015/01/fresh-patch.html,http://www.productsofsharktank.com/product/fresh-patch/,http://sharktankblog.com/grass-pee-pad-fresh-patch/,freshpatch
446,6.0,17.0,Drain Strain,Yes,Lifestyle / Home,Male,,,,"$110,000 ",10%,"$1,100,000 ",,,,,1.0,,,,1.0,"$110,000 ",,"The Drain Strain comes in Chrome, Oil Rubbed Bronze and Brushed Nickel to perfectly match your sink style. We believe you should never have a clogged sink again, and ...",http://www.drainstrain.com/,http://www.drainstrain.com/Articles.asp?ID=257,http://sharktanksuccess.blogspot.com/2015/01/drain-strain.html,http://sharktankblog.com/business/drain-strain/,http://www.bustle.com/articles/61973-where-to-buy-shark-tanks-drain-strain-the-clog-stopper-that-pulled-through-at-the-last,drainstrain
447,6.0,17.0,Balm Chicky Balm Balm,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"Balm Chicky Balm Balm is a lip balm that celebrates the glory days of feathered hair, roller disco, and onesie jumpsuits. Spread our luscious balm across your lips ...",https://balmchicky.com/,http://heavy.com/news/2015/06/balm-chicky-balm-balm-lip-shark-tank-products-episodes/,http://sharktanksuccess.blogspot.com/2015/01/balm-chicky-lip-balm.html,http://sharktankblog.com/business/balm-chicky-balm-balm/,http://finance.yahoo.com/news/balm-chicky-balm-balm-entrepreneurs-183454888.html,balmchickybalmbalm
448,6.0,17.0,BedJet,No,Lifestyle / Home,Male,,,,,,,,,,,,,,,0.0,,,"""Shark Tank"" investor Lori Greiner often comes to the defense of entrepreneurs on the show after fellow Shark Kevin O'Leary lays into them with an ...",http://www.businessinsider.com/bedjet-on-shark-tank-2015-2,http://bedjet.com/,http://sharktanksuccess.blogspot.com/2015/01/bedjet.html,http://abc.go.com/shows/shark-tank/video/VDKA0_x9pu59y8,http://www.furnituretoday.com/article/516385-bedjet-reels-mattress-firm-after-swim-sharks,bedjet
449,6.0,18.0,BeverageBoy,Yes,Food and Beverage,Male,,,,"$50,000 ",35%,"$142,857 ",,,,,,1,,,1.0,"$50,000 ",,"Featured on Shark Tank! ... The BevBoy features a revolutionary technology that allows your drink of choice to float in water without ... BeverageBoy himself, ...",http://beverageboy.com/,http://sharktanksuccess.blogspot.com/2015/02/bev-boy.html,http://asseenontvmarketplace.com/beverage-boy-personal-floating-foam-can/,http://www.business2community.com/entertainment/shark-tank-daymond-john-sinks-50k-beverage-boy-kevin-oleary-calls-poo-poo-stick-01149831,https://www.facebook.com/BeverageBoy,beverageboy
450,6.0,18.0,FunBites,Yes,Children / Education,Female,,,,"$75,000 ",25%,"$300,000 ",,,,1,,,,,1.0,"$75,000 ",,"FunBites are perfect for picky eaters and creative moms. Rave reviews from over 5,000 mommy bloggers worldwide. ... As seen on ABC's Shark Tank.",https://funbites.com/,http://heavy.com/entertainment/2015/02/fun-bites-food-shape-cutters-kids-shark-tank-products-season-6-february-6-episode/,http://abc.go.com/shows/shark-tank/video/VDKA0_gx2v33zm,https://revyolo.com/funbites-as-seen-on-shark-tank-reviews-2/,http://sharktankblog.com/business/funbites/,funbites
451,6.0,18.0,The Lip Bar,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"Natural, Vegan and Bold Lip Colors as seen on Shark Tank. Challenging the Beauty Standard. BAR TAB BAR MENU; LIP SHOTS; MARTINI CLUB ... © 2014 The Lip Bar, LLC.",https://thelipbar.com/,http://www.inquisitr.com/2184975/the-lip-bar-thriving-after-shark-tank-grilling/,http://sharktanksuccess.blogspot.com/2015/02/lip-bar-lipstick.html,http://sharktankblog.com/business/the-lip-bar/,http://www.business2community.com/entertainment/shark-tank-lip-bar-inspires-kevin-olearys-bold-toned-insult-like-colorful-cockroaches-01149824,thelipbar
452,6.0,18.0,Himalayan Dog Chew,No,Pet Products,Male,,,,,,,,,,,,,,,0.0,,,"Nishes, Sujan, and Suman Shrestha pitch the Himalayan Dog Chew, a chew toy/snack for dogs made from Himalayan Yak milk, in Shark Tank episode 615.",http://sharktankblog.com/business/himalayan-dog-chew/,http://heavy.com/entertainment/2015/02/himalayan-dog-chew-treats-food-shark-tank-products-season-6-february-6-episode/,http://www.business2community.com/entertainment/shark-tank-sharks-chew-himalayan-dog-treats-dont-bite-01149808,http://sharktanksuccess.blogspot.com/2015/02/himalayan-dog-chew.html,http://www.youtube.com/watch?v=LC5lIAqtinU,himalayandogchew
453,6.0,19.0,Boobypack,Yes,Fashion / Beauty,Female,,,,"$80,000 ",25%,"$320,000 ",,1,,,,,,,1.0,"$80,000 ",,"Welcome to the Boobypack shop! The only place to buy the fanny pack for your rack. AKA- a rack pack, motorboat tote, mammary camry ... Shark Tank Top. $54.00",http://boobypack.com/,http://boobypack.com/products/shark-tank-top,http://abc.go.com/shows/shark-tank/video/VDKA0_wxqtpsgu,http://heavy.com/entertainment/2015/02/boobypack-bra-pocket-shark-tank-products-season-6-february-13-episode/,http://www.inc.com/graham-winfrey/why-barbara-corcoran-bought-into-booby-pack.html,boobypack
454,6.0,19.0,Gold Rush Nugget Bucket,Yes,Children / Education,Male,,,,"$60,000 ",25%,"$240,000 ",,,,,1.0,,,,1.0,"$60,000 ",,The Gold Rush Nugget Bucket is the only gold panning kit that concentrates gold dust first. ... SHARK TANK. BUY NOW. Twitter. Instagram. From The Blog,http://www.goldrushnuggetbucket.com/,http://sharktanksuccess.blogspot.com/2015/02/gold-rush-nugget-bucket.html,http://www.youtube.com/watch?v=nrVCnteg2nc,http://www.hollywoodreporter.com/news/shark-tank-preview-entrepreneur-earns-772833,http://sharktankblog.com/gold-panning-kit-gold-rush-nugget-bucket/,goldrushnuggetbucket
455,6.0,19.0,Sseko Designs,No,Fashion / Beauty,Mixed Team,,,,,,,,,,,,,,,0.0,,,"As featured on Shark Tank, Sseko Designs ribbon sandals are fully customizable & can be styled in dozens of ways. Each pair empowers women in East Africa.",http://ssekodesigns.com/sseko-on-shark-tank/,http://ssekodesigns.com/sseko-on-shark-tank-blog/,http://sharktanksuccess.blogspot.com/2015/02/sseko-designs.html,http://www.productsofsharktank.com/product/sseko-designs-sandals/,http://www.business2community.com/entertainment/shark-tank-sseko-designs-customizable-sandals-poor-fit-sharks-01156083,ssekodesigns
456,6.0,19.0,Lumi,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"Jesse Genet held firm in the Shark Tank. After opening with a hefty valuation, asking for $250,000 in exchange for 5 percent of her print company Lumi, she",http://www.inquisitr.com/2203560/jesse-genet-of-lumi-finds-success-after-shark-tank-denial/,http://sharktanksuccess.blogspot.com/2015/02/lumi-co.html,http://heavy.com/entertainment/2015/02/lumi-photo-picture-printing-shark-tank-products-season-6-february-13-episode/,http://www.businessinsider.com/lumi-jesse-genet-shark-tank-y-combinator-2015-3,http://www.business2community.com/entertainment/shark-tank-lumi-founder-stands-firm-leaves-investment-01156133,lumi
457,6.0,20.0,LuminAid,Yes,Travel,Female,,,,"$300,000 ",15%,"$2,000,000 ",,,1,,,,,,1.0,"$300,000 ",,"The LuminAID Solar Light is a solar-powered, inflatable light that packs flat and inflates to create a lightweight, waterproof lantern. As seen on Shark Tank.",http://luminaid.com/,http://abc.go.com/shows/shark-tank/video/vdka0_iciyz381,http://chicagoinno.streetwise.co/2015/02/21/luminaid-on-shark-tank-mark-cuban-invests-200000-in-luminaid/,http://www.chicagotribune.com/bluesky/originals/chi-luminaid-shark-tank-preview-bsi-20150217-story.html,http://luminaid.com/pages/press-kit,luminaid
458,6.0,20.0,Scholly,Yes,Children / Education,Male,,,,"$40,000 ",15%,"$266,667 ",,,,,,,,,0.0,#DIV/0!,,"In the latest episode of ""Shark Tank,"" Christopher Gray, the cofounder and CEO of scholarship database company Scholly, left the Tank with a big smile.",http://www.businessinsider.com/shark-tank-fight-over-scholly-2015-2,http://www.philly.com/philly/entertainment/20150309__Shark_Tank__elevates_Chris_Gray_s_Scholly_app.html,http://www.forbes.com/sites/annefield/2015/03/24/life-post-shark-tank-at-scholarship-app-startup-scholly/,http://technical.ly/philly/2015/02/20/scholly-shark-tank-fight-abc/,http://sharktanksuccess.blogspot.com/2015/02/scholly-app.html,scholly
459,6.0,20.0,Keen Home,Yes,Lifestyle / Home,Male,,,,"$750,000 ",13%,"$5,769,231 ",,,,,1.0,,,,1.0,"$750,000 ",,The Keen Home Smart Vent. The Smart Vent was designed to increase comfort and reduce energy costs by regulating your home’s temperature room-by-room.,http://www.keenhome.io/,http://heavy.com/entertainment/2015/02/keen-home-smart-vent-shark-tank-products-season-6-february-20-episode/,http://abc.go.com/shows/shark-tank/video/vdka0_tef011kb,http://www.business2community.com/entertainment/shark-tank-robert-herjavec-puts-750k-keen-homes-smart-vents-01165071,http://sharktankblog.com/business/keen-home/,keenhome
460,6.0,20.0,Taaluma,No,Fashion / Beauty,Mixed Team,,,,,,,,,,,,,,,0.0,,,Travel backpacks made of fabrics from around the world. Which Country Will You Carry? As seen on Shark Tank.,https://www.carryacountry.com/,http://www.courier-journal.com/story/entertainment/television/2015/07/02/taaluma-totes-shark-tank/29606865/,http://heavy.com/entertainment/2015/02/taaluma-totes-backpacks-shark-tank-products-season-6-february-20-episode/,http://abc.go.com/shows/shark-tank/episode-guide/season-6/20-week-19-luminaid-taaluma-totes-keen-home-scholly,https://www.carryacountry.com/collections/totes,taaluma
461,6.0,21.0,Coco Jack,Yes,Food and Beverage,Male,,,,"$125,000 ",25%,"$500,000 ",,,1,,,,,,1.0,"$125,000 ",125k in convertible debt for 25% of the company with 7% interest,1 Coco Jack 1 Coco Mallet 1 Coco Scoop Tool 1 Coco Noodler Tool 1 Coco Mat ... Coco Jack. Coco Tank. $15.00. j Email us about this product. v. Coco Jack. Coco Tank. $ ...,http://www.coco-jack.com/,http://heavy.com/entertainment/2015/03/coco-jack-coconut-opener-shark-tank-products-season-6-episode-march-6/,http://sharktankblog.com/business/coco-jack/,http://www.business2community.com/tech-gadgets/shark-tank-mark-cuban-breaks-coco-jack-125000-01177345,http://sharktanksuccess.blogspot.com/2015/03/coco-jack-coconut-opener.html,cocojack
462,6.0,21.0,BedRyder,No,Automotive,Male,,,,,,,,,,,,,,,0.0,,,"BedRyder, a pick-up truck seating system, debuted on 'Shark Tank' on March 6. Heavy interviewed business partners Carey Hyde and George Conway.",http://heavy.com/entertainment/2015/03/bed-ryder-pick-up-truck-seats-shark-tank-products-march-6-episode/,http://www.youtube.com/watch?v=2qyZnjQO-UE,http://www.business2community.com/tech-gadgets/shark-tank-kevin-oleary-tells-bedryder-seller-take-truck-drive-cliff-01177353,http://abc.go.com/shows/shark-tank/video/VDKA0_stpjgmiw,http://www.youtube.com/watch?v=KdRdx-x6X8I,bedryder
463,6.0,21.0,Frill,Yes,Fashion / Beauty,Female,,,,"$100,000 ",20%,"$500,000 ",,1,,,,,1,,2.0,"$50,000 ",,"Frill Clothing, a company that specializes in dressing sororities and bridal parties, entered the 'Shark Tank' on March 6.",http://heavy.com/entertainment/2015/03/frill-clothing-sorority-recruitment-bridesmaids-dresses-shark-tank-products-season-6-episode-march-6/,http://frillclothing.com/collections/shark-tank,http://abc.go.com/shows/shark-tank/video/VDKA0_e43onmf9,http://www.business2community.com/tech-gadgets/shark-tank-barbara-corcoran-kevin-oleary-compete-cooperate-frill-clothing-100k-01177375,http://sharktanksuccess.blogspot.com/2015/03/frill-clothing.html,frill
464,6.0,21.0,Twin Z Pillow,Yes,Children / Education,Mixed Team,,,,"$75,000 ",20%,"$375,000 ",,,,1,,,,,1.0,"$75,000 ",,Twin Z enters the Shark Tank on March 6. Owner and creator Michelle Barsosky pitched her unique baby product. The idea came about when Barsosky had twin girls and was ...,http://heavy.com/entertainment/2015/03/twin-z-pillow-shark-tank-products-season-6-episode-march-6/,http://sharktankblog.com/business/twin-z-pillow/,http://www.productsofsharktank.com/product/twin-z-pillow/,http://sharktanksuccess.blogspot.com/2015/03/twin-z-pillow.html,http://allsharktankproducts.com/shark-tank-products-kids/twin-z-pillow/,twinzpillow
465,6.0,22.0,Echo Valley Meats,Yes,Food and Beverage,Male,,,,"$150,000 ",25%,"$600,000 ",,,1,,,,,,1.0,"$150,000 ",,"Echo Valley Meats. As Seen on ABC's ""Shark Tank"" (800) 994-0083. My Cart: 0 item(s) - $0.00. You have no items in your shopping cart. 0. Home;",https://www.echovalleymeats.com/,http://www.productsofsharktank.com/product/echo-valley-meats/,http://www.echovalleymeats.com/all-products.html,http://www.business2community.com/small-business/shark-tank-mark-cuban-takes-150k-cut-echo-valley-meats-01183118,http://sharktankblog.com/echo-valley-meats-update/,echovalleymeats
466,6.0,22.0,Emazing Lights,Yes,Media / Entertainment,Male,,,,"$650,000 ",5%,"$13,000,000 ",,,1,,,1,,,2.0,"$325,000 ",plus 20% commission on any license deals they bring,Read the EmazingLights Shark Tank Experience to learn more on founder Brian Lim's rise to gloving fame on ABC's Shark Tank. The Sharks are raving about these gloves!,http://www.emazinglights.com/pages/emazinglights-shark-tank,http://www.businessinsider.com/robert-herjavec-emazinglights-best-on-shark-tank-2015-3,http://heavy.com/entertainment/2015/03/emazing-lights-gloves-gloving-edm-shark-tank-products-season-6-episodes-march-13/,http://www.youtube.com/watch?v=9OlSlwjoC6A,http://abc.go.com/shows/shark-tank/video/vdka0_rrep5tmn,emazinglights
467,6.0,22.0,acqua vault,Yes,Lifestyle / Home,Male,,,,"$75,000 ",25%,"$300,000 ",,,,,,1,,,1.0,"$75,000 ",,AquaVault portable personal safes attach to beach & pool furniture (and lots of other things!) to protect your belongings from would-be thieves.,https://theaquavault.com/,http://heavy.com/entertainment/2015/03/aqua-vault-beach-pool-safe-outdoor-lock-box-shark-tank-products-season-6-march-13-episode/,http://abc.go.com/shows/shark-tank/video/VDKA0_cow7ikg4,http://thesharktankproducts.com/products/aqua-vault/,http://www.productsofsharktank.com/product/aquavault-portable-travel-safe/,acquavault
468,6.0,22.0,Naja,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"Naja, a bra and underwear company, entered the Shark Tank on March 13. The founder, Catalina Girald, creates lingerie that empowers women.",http://heavy.com/entertainment/2015/03/naja-lingerie-bras-underwear-shark-tank-products-season-6-episode-march-13/,http://www.naja.co/,http://sharktanksuccess.blogspot.com/2015/03/naja-lingerie.html,https://cartermatt.com/156692/shark-tank-review-naja-echo-valley-meats-aqua-valet-and-emazinglights/,http://sharktankblog.com/business/naja/,naja
469,6.0,23.0,Bee Sweet Lemonade,Yes,Food and Beverage,Mixed Team,,,,"$60,000 ",25%,"$240,000 ",,,,,,1,,,1.0,"$60,000 ",,This Shark Tank special allows you to enjoy BeeSweet Lemonade while having fun saving the bees. What’s Inside?﻿ Pack of four - 12 oz. bottles of BeeSweet Lemonade ...,http://beesweetlemonade.com/products/shark-tank-special,http://sharktanksuccess.blogspot.com/2015/03/bee-sweet-lemonade.html,http://sharktankblog.com/business/bee-sweet-lemonade/,http://thesharktankproducts.com/products/bee-sweet-lemonade/,http://www.productsofsharktank.com/product/bee-sweet-lemonade-by-mikaila/,beesweetlemonade
470,6.0,23.0,Brand Yourself,No,Software / Tech,Male,,,,,,,,,,,,,,,0.0,,,"BrandYourself, a website that allows clients to build a positive online profile, entered the Shark Tank on March 20, Heavy interviewed its CEO, Patrick Ambron.",http://heavy.com/entertainment/2015/03/brand-yourself-google-search-profile-results-shark-tank-products-season-6-episodes-march-20/,http://blog.brandyourself.com/brand-yourselfcom/watch-brandyourself-com-on-shark-tank/,https://brandyourself.com/,http://sharktanksuccess.blogspot.com/2015/03/brand-yourself.html,http://sharktankblog.com/business/brand-yourself/,brandyourself
471,6.0,23.0,iC Pooch,No,Pet Products,Mixed Team,,,,,,,,,,,,,,,0.0,,,"Brook Martin and James Helland of iCPooch on Shark Tank. (Photo: ABC) 15-year-old tech entrepreneur Brooke Martin of Spokane, Wash., made her debut on Shar",http://www.geekwire.com/2015/video-watch-teen-entrepreneur-brooke-martin-pitch-icpooch-on-shark-tank/,http://www.icpooch.com/,http://icpooch.com/sharktanksweepstakes,http://sharktanksuccess.blogspot.com/2015/03/ic-pooch-wireless-treat-dispenser.html,http://heavy.com/news/2015/07/ic-pooch-shark-tank-products-episodes-rerurns/,icpooch
472,6.0,23.0,The Home T,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,,"Insanely Soft Shirts. Hi, we're The Home T as seen on Shark Tank! Our shirts are insanely soft, we donate a portion of profits to multiple sclerosis research, and we ...",https://www.thehomet.com/,http://heavy.com/entertainment/2015/03/the-home-t-shirt-state-shark-tank-products-season-6-episodes-march-20/,http://www.nerdwallet.com/blog/small-business/shark-tank-recap-home-deal/,http://sharktankblog.com/business/home-t/,http://www.productsofsharktank.com/product/the-home-t-home-state-t-shirts/,thehomet
473,6.0,24.0,Budsies,No,Children / Education,Male,,,,,,,,,,,,,,,0.0,,,Budsies turns kids artwork into incredible custom stuffed animals. We also make plush figurines from people's photos and custom stuffed animals of your pets.,http://www.budsies.com/,http://heavy.com/entertainment/2015/04/budsies-stuffed-animals-kids-artwork-shark-tank-products-season-6-episodes-april-10/,http://www.bizjournals.com/southflorida/news/2015/04/15/shark-tank-entrepreneur-alex-furmansky-budsies.html,http://emptylighthouse.com/shark-tank-recap-bee-thinking-budsies-forus-athletics-and-pullypalz-379114317,http://www.youtube.com/watch?v=4mXglQes6bU,budsies
474,6.0,24.0,bee thinking,No,Lifestyle / Home,Male,,,,,,,,,,,,,,,0.0,,,"Top-bar hives, Warre hives, and Langstroth hives. FREE U.S. shipping. Beekeeping supplies, classes, gifts, & more. See all Bee Thinking products & services.",http://www.beethinking.com/,http://sharktanksuccess.blogspot.com/2015/04/bee-thinking.html,http://sharktankblog.com/business/bee-thinking/,http://heavy.com/news/2015/08/bee-thinking-shark-tank-products-episodes-reruns/,http://www.productsofsharktank.com/product/bee-thinking/,beethinking
475,6.0,24.0,PullyPalz,Yes,Children / Education,Female,,,,"$100,000 ",28%,"$357,143 ",,,,1,,,,,1.0,"$100,000 ",,"Amazon.com : The Original PullyPalz Pacifier Holder ""As Seen on Shark Tank!"" MooMoo the Cow : Baby Pacifier Leashes : Baby",http://www.amazon.com/Original-PullyPalz-Pacifier-Holder-MooMoo/dp/B008WHQE08,http://heavy.com/news/2015/08/pully-palz-pacifiers-shark-tank-products-episodes-reruns/,http://sharktanksuccess.blogspot.com/2015/04/pulley-palz.html,http://www.amazon.com/Original-PullyPalz-Pacifier-Holder-Monkey/dp/B008WHMCFE,http://www.inc.com/graham-winfrey/why-shark-tank-s-lori-greiner-went-gaga-for-pully-palz.html,pullypalz
